Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,,
2024-10-02 09:30:00+00:00,223.6501007080078,223.6501007080078,226.11000061035156,223.6300048828125,225.6999969482422,4018327
2024-10-02 09:45:00+00:00,223.36000061035156,223.36000061035156,224.6199951171875,223.2100067138672,223.64999389648438,2401305
2024-10-02 10:00:00+00:00,224.57000732421875,224.57000732421875,224.69000244140625,223.02999877929688,223.375,1787177
2024-10-02 10:15:00+00:00,225.4199981689453,225.4199981689453,225.4199981689453,224.5,224.55999755859375,1178367
2024-10-02 10:30:00+00:00,225.91400146484375,225.91400146484375,226.1699981689453,225.27000427246094,225.39999389648438,1283345
2024-10-02 10:45:00+00:00,226.0800018310547,226.0800018310547,226.38999938964844,225.6699981689453,225.889892578125,1405165
2024-10-02 11:00:00+00:00,226.2270050048828,226.2270050048828,226.35000610351562,225.91000366210938,226.0850067138672,929115
2024-10-02 11:15:00+00:00,226.2050018310547,226.2050018310547,226.60000610351562,226.0,226.33999633789062,969020
2024-10-02 11:30:00+00:00,227.0399932861328,227.0399932861328,227.0500030517578,226.1649932861328,226.22000122070312,1539071
2024-10-02 11:45:00+00:00,226.83999633789062,226.83999633789062,227.0399932861328,226.55499267578125,227.0399932861328,736793
2024-10-02 12:00:00+00:00,226.82000732421875,226.82000732421875,226.94000244140625,226.64999389648438,226.85000610351562,555028
2024-10-02 12:15:00+00:00,226.95199584960938,226.95199584960938,227.0,226.66000366210938,226.8300018310547,1123820
2024-10-02 12:30:00+00:00,226.80999755859375,226.80999755859375,226.9499969482422,226.6699981689453,226.9499969482422,553892
2024-10-02 12:45:00+00:00,226.63499450683594,226.63499450683594,227.02999877929688,226.6199951171875,226.81500244140625,569707
2024-10-02 13:00:00+00:00,226.94000244140625,226.94000244140625,227.03939819335938,226.58999633789062,226.6300048828125,601024
2024-10-02 13:15:00+00:00,226.95989990234375,226.95989990234375,226.97999572753906,226.66000366210938,226.88999938964844,448405
2024-10-02 13:30:00+00:00,226.69000244140625,226.69000244140625,227.02000427246094,226.35000610351562,226.94000244140625,733249
2024-10-02 13:45:00+00:00,227.11599731445312,227.11599731445312,227.13999938964844,226.6699981689453,226.67999267578125,553934
2024-10-02 14:00:00+00:00,227.07400512695312,227.07400512695312,227.17999267578125,227.0166015625,227.11000061035156,542418
2024-10-02 14:15:00+00:00,226.82000732421875,226.82000732421875,227.139892578125,226.4600067138672,227.0749969482422,588734
2024-10-02 14:30:00+00:00,226.8300018310547,226.8300018310547,226.9199981689453,226.64999389648438,226.8000030517578,419597
2024-10-02 14:45:00+00:00,226.89999389648438,226.89999389648438,226.97000122070312,226.77000427246094,226.8300018310547,476022
2024-10-02 15:00:00+00:00,227.10499572753906,227.10499572753906,227.1300048828125,226.86000061035156,226.89999389648438,561121
2024-10-02 15:15:00+00:00,227.24000549316406,227.24000549316406,227.3300018310547,227.03500366210938,227.10499572753906,648616
2024-10-02 15:30:00+00:00,227.2519989013672,227.2519989013672,227.3300018310547,227.07000732421875,227.22500610351562,763147
2024-10-02 15:45:00+00:00,226.80999755859375,226.80999755859375,227.3699951171875,226.69009399414062,227.25,2030836
2024-10-03 09:30:00+00:00,225.97999572753906,225.97999572753906,226.49000549316406,224.88999938964844,225.24000549316406,2382413
2024-10-03 09:45:00+00:00,226.30499267578125,226.30499267578125,226.6999969482422,225.6300048828125,225.97999572753906,1273449
2024-10-03 10:00:00+00:00,225.67999267578125,225.67999267578125,226.8000030517578,225.21009826660156,226.30999755859375,1314586
2024-10-03 10:15:00+00:00,224.8350067138672,224.8350067138672,225.88499450683594,224.72000122070312,225.7050018310547,1250233
2024-10-03 10:30:00+00:00,224.64999389648438,224.64999389648438,225.52999877929688,224.52999877929688,224.80999755859375,1200654
2024-10-03 10:45:00+00:00,224.33999633789062,224.33999633789062,225.27000427246094,224.26499938964844,224.6479949951172,1272405
2024-10-03 11:00:00+00:00,224.64999389648438,224.64999389648438,224.70399475097656,224.28199768066406,224.32000732421875,898521
2024-10-03 11:15:00+00:00,224.87420654296875,224.87420654296875,225.0050048828125,224.5207061767578,224.64999389648438,778496
2024-10-03 11:30:00+00:00,225.1300048828125,225.1300048828125,225.2261962890625,224.8300018310547,224.88839721679688,797905
2024-10-03 11:45:00+00:00,225.13499450683594,225.13499450683594,225.25,225.00999450683594,225.17999267578125,599964
2024-10-03 12:00:00+00:00,225.25999450683594,225.25999450683594,225.3699951171875,225.00999450683594,225.14720153808594,1448246
2024-10-03 12:15:00+00:00,225.07119750976562,225.07119750976562,225.27000427246094,224.96310424804688,225.26010131835938,433940
2024-10-03 12:30:00+00:00,224.47999572753906,224.47999572753906,225.09629821777344,224.2259979248047,225.08999633789062,766799
2024-10-03 12:45:00+00:00,223.82000732421875,223.82000732421875,224.4499969482422,223.63999938964844,224.44000244140625,1045066
2024-10-03 13:00:00+00:00,223.75,223.75,223.97999572753906,223.3238983154297,223.7899932861328,848860
2024-10-03 13:15:00+00:00,223.8350067138672,223.8350067138672,224.27999877929688,223.60000610351562,223.7176971435547,831475
2024-10-03 13:30:00+00:00,224.1699981689453,224.1699981689453,224.32000732421875,223.7949981689453,223.83999633789062,514288
2024-10-03 13:45:00+00:00,224.3000030517578,224.3000030517578,224.33999633789062,224.0,224.17999267578125,426628
2024-10-03 14:00:00+00:00,224.0500030517578,224.0500030517578,224.40989685058594,224.0,224.3000030517578,462292
2024-10-03 14:15:00+00:00,223.84010314941406,223.84010314941406,224.14999389648438,223.70010375976562,224.07000732421875,508097
2024-10-03 14:30:00+00:00,223.85989379882812,223.85989379882812,224.0399932861328,223.76010131835938,223.8350067138672,436830
2024-10-03 14:45:00+00:00,223.6300048828125,223.6300048828125,223.9600067138672,223.61019897460938,223.8498992919922,535272
2024-10-03 15:00:00+00:00,223.60989379882812,223.60989379882812,223.71499633789062,223.50010681152344,223.61000061035156,670734
2024-10-03 15:15:00+00:00,223.6999969482422,223.6999969482422,223.88999938964844,223.5399932861328,223.60659790039062,737827
2024-10-03 15:30:00+00:00,224.0800018310547,224.0800018310547,224.08999633789062,223.66000366210938,223.7100067138672,1027694
2024-10-03 15:45:00+00:00,225.6699981689453,225.6699981689453,225.83999633789062,223.9949951171875,224.076904296875,4682045
2024-10-04 09:30:00+00:00,225.97000122070312,225.97000122070312,228.0,225.60000610351562,227.88999938964844,3534157
2024-10-04 09:45:00+00:00,225.1898956298828,225.1898956298828,226.2550048828125,225.05999755859375,225.96009826660156,1791437
2024-10-04 10:00:00+00:00,224.88499450683594,224.88499450683594,225.6300048828125,224.60000610351562,225.13999938964844,1586568
2024-10-04 10:15:00+00:00,224.510498046875,224.510498046875,225.3300018310547,224.3800048828125,224.8800048828125,1426311
2024-10-04 10:30:00+00:00,225.27999877929688,225.27999877929688,225.34500122070312,224.13999938964844,224.49000549316406,1372586
2024-10-04 10:45:00+00:00,225.10879516601562,225.10879516601562,225.5399932861328,224.82119750976562,225.27999877929688,1047768
2024-10-04 11:00:00+00:00,224.66000366210938,224.66000366210938,225.3350067138672,224.66000366210938,225.10000610351562,799400
2024-10-04 11:15:00+00:00,224.55999755859375,224.55999755859375,225.00999450683594,224.32000732421875,224.64999389648438,952146
2024-10-04 11:30:00+00:00,224.8699951171875,224.8699951171875,225.0399932861328,224.3249969482422,224.52999877929688,721093
2024-10-04 11:45:00+00:00,225.47000122070312,225.47000122070312,225.52609252929688,224.6199951171875,224.85000610351562,715104
